TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
14	7	dbmdz/iiif-apis	SpecExamplesDeserializationTest	testLoginWithLogout	assertThat(authService.getServices()).hasSize(2);	assertNotNull()` in this case. So, the correct org.junit.Assert statement would be:);	27.03506994	0	0	1	0	0
14	8	dbmdz/iiif-apis	SpecExamplesDeserializationTest	testLoginWithLogout	assertThat(authService.getServices()).hasSize(2);	assertNull(authService.getCookie());	19.74263191	0	0	1	0	0
14	9	dbmdz/iiif-apis	SpecExamplesDeserializationTest	testLoginWithLogout	assertThat(authService.getServices()).hasSize(2);	assertNotEquals(dummyServices, new ClassName().getServices());	39.46899509	0	0	1	0	0
15	0	sharneng/gm4java	GMOperationTest	rotate_Annotation_HeightLargerThanWidth	assertThat(sut.getCmdArgs(),hasItem("STR"));	assertNotNull(sut);	5.361021042	0	1	0	0	0
15	1	sharneng/gm4java	GMOperationTest	rotate_Annotation_HeightLargerThanWidth	assertThat(sut.getCmdArgs(),hasItem("STR"));	assertEquals(expectedValue, actualValue```);	18.44177914	0	1	0	0	0
15	2	sharneng/gm4java	GMOperationTest	rotate_Annotation_HeightLargerThanWidth	assertThat(sut.getCmdArgs(),hasItem("STR"));	assertTrue(annotation.asAnnotation().equals(" -rotate +90.0"));	13.66284895	0	0	1	0	0
15	3	sharneng/gm4java	GMOperationTest	rotate_Annotation_HeightLargerThanWidth	assertThat(sut.getCmdArgs(),hasItem("STR"));	assertNotEquals(expectedValue, actualValue);	9.78221488	0	0	1	0	0
15	4	sharneng/gm4java	GMOperationTest	rotate_Annotation_HeightLargerThanWidth	assertThat(sut.getCmdArgs(),hasItem("STR"));	assertThrows(IllegalArgumentException.class, () -> {);	6.544167995	0	1	0	0	0
15	5	sharneng/gm4java	GMOperationTest	rotate_Annotation_HeightLargerThanWidth	assertThat(sut.getCmdArgs(),hasItem("STR"));	assertEquals();	19.21999812	0	0	1	0	0
15	7	sharneng/gm4java	GMOperationTest	rotate_Annotation_HeightLargerThanWidth	assertThat(sut.getCmdArgs(),hasItem("STR"));	assertFalse(condition);	11.05352116	0	0	1	0	0
15	8	sharneng/gm4java	GMOperationTest	rotate_Annotation_HeightLargerThanWidth	assertThat(sut.getCmdArgs(),hasItem("STR"));	assertEquals(expected, actual);	19.50380206	0	0	1	0	0
15	9	sharneng/gm4java	GMOperationTest	rotate_Annotation_HeightLargerThanWidth	assertThat(sut.getCmdArgs(),hasItem("STR"));	assertThrows(IllegalArgumentException.class, () -> {);	6.832221031	0	1	0	0	0
16	0	orientechnologies/orientdb	TrackedSetTest	testReturnOriginalState	Assert.assertEquals(original,trackedSet.returnOriginalState(firedEvents));	assertEquals(original, trackedSet.returnOriginalState(firedEvents));	38.03651285	1	0	0	0	0
16	1	orientechnologies/orientdb	TrackedSetTest	testReturnOriginalState	Assert.assertEquals(original,trackedSet.returnOriginalState(firedEvents));	assertSame(original, trackedSet.returnOriginalState(firedEvents));	53.88884211	0	0	1	0	0
16	2	orientechnologies/orientdb	TrackedSetTest	testReturnOriginalState	Assert.assertEquals(original,trackedSet.returnOriginalState(firedEvents));	assertTrue(original.equals(trackedSet.returnOriginalState(firedEvents)));	49.52154112	0	1	0	0	0
16	3	orientechnologies/orientdb	TrackedSetTest	testReturnOriginalState	Assert.assertEquals(original,trackedSet.returnOriginalState(firedEvents));	assertArrayEquals(original.toArray(), trackedSet.returnOriginalState(firedEvents).toArray());	35.31052804	0	0	1	0	0
16	9	orientechnologies/orientdb	TrackedSetTest	testReturnOriginalState	Assert.assertEquals(original,trackedSet.returnOriginalState(firedEvents));	assertThrows(IllegalArgumentException.class, new Executable() {);	7.305770874	0	0	1	0	0
16	10	orientechnologies/orientdb	TrackedSetTest	testReturnOriginalState	Assert.assertEquals(original,trackedSet.returnOriginalState(firedEvents));	assertTrue(trackedSet.returnOriginalState(firedEvents).isEmpty());	100.773643	0	0	1	0	0
16	11	orientechnologies/orientdb	TrackedSetTest	testReturnOriginalState	Assert.assertEquals(original,trackedSet.returnOriginalState(firedEvents));	assertSame(original.getClass(), trackedSet.returnOriginalState(firedEvents).getClass());	104.5245128	0	0	1	0	0
16	16	orientechnologies/orientdb	TrackedSetTest	testReturnOriginalState	Assert.assertEquals(original,trackedSet.returnOriginalState(firedEvents));	assertNotSame(trackedSet.returnOriginalState(firedEvents), null);	54.12592626	0	0	1	0	0
16	17	orientechnologies/orientdb	TrackedSetTest	testReturnOriginalState	Assert.assertEquals(original,trackedSet.returnOriginalState(firedEvents));	assertEquals(original,new OTrackedSet<String>());	79.06279135	0	0	1	0	0
16	22	orientechnologies/orientdb	TrackedSetTest	testReturnOriginalState	Assert.assertEquals(original,trackedSet.returnOriginalState(firedEvents));	assertTrue(trackedSet.removeAll(original));	94.6721499	0	0	1	0	0
17	0	orientechnologies/orientdb	TrackedSetTest	testClearOne	Assert.assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	50.040025	0	0	1	0	0
17	1	orientechnologies/orientdb	TrackedSetTest	testClearOne	Assert.assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	49.61538792	0	0	1	0	0
17	2	orientechnologies/orientdb	TrackedSetTest	testClearOne	Assert.assertFalse(doc.isDirty());	assertEquals(false, doc.isDirty());	51.89018202	0	0	1	0	0
17	3	orientechnologies/orientdb	TrackedSetTest	testClearOne	Assert.assertFalse(doc.isDirty());	assertTrue(!doc.isDirty());	72.88917208	0	0	1	0	0
17	4	orientechnologies/orientdb	TrackedSetTest	testClearOne	Assert.assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	47.389148	0	0	1	0	0
17	5	orientechnologies/orientdb	TrackedSetTest	testClearOne	Assert.assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	71.89881587	0	0	1	0	0
17	6	orientechnologies/orientdb	TrackedSetTest	testClearOne	Assert.assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	102.682657	0	0	1	0	0
17	7	orientechnologies/orientdb	TrackedSetTest	testClearOne	Assert.assertFalse(doc.isDirty());	assertFalse(ORecordInternal.isDirty(doc));	132.715698	0	0	1	0	0
17	10	orientechnologies/orientdb	TrackedSetTest	testClearOne	Assert.assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	78.78166699	0	0	1	0	0
17	14	orientechnologies/orientdb	TrackedSetTest	testClearOne	Assert.assertFalse(doc.isDirty());	assertFalse(doc.isDirty() );	80.22215772	0	0	1	0	0
18	0	orientechnologies/orientdb	ODirtyManagerTest	testSetToNullLink	assertEquals(2,manager.getNewRecords().size());	assertNotNull(manager);	314.6439431	0	0	1	0	0
18	1	orientechnologies/orientdb	ODirtyManagerTest	testSetToNullLink	assertEquals(2,manager.getNewRecords().size());	assertTrue(manager.getNewRecords().isEmpty());	82.50601006	0	0	1	0	0
18	2	orientechnologies/orientdb	ODirtyManagerTest	testSetToNullLink	assertEquals(2,manager.getNewRecords().size());	assertEquals(Set.class, manager.getClass());	82.50236106	0	0	1	0	0
18	3	orientechnologies/orientdb	ODirtyManagerTest	testSetToNullLink	assertEquals(2,manager.getNewRecords().size());	assertNotNull(manager);	67.77509117	0	0	1	0	0
18	4	orientechnologies/orientdb	ODirtyManagerTest	testSetToNullLink	assertEquals(2,manager.getNewRecords().size());	assertFalse(manager.getNewRecords().isEmpty());	90.2761991	0	0	1	0	0
18	5	orientechnologies/orientdb	ODirtyManagerTest	testSetToNullLink	assertEquals(2,manager.getNewRecords().size());	assertEquals(Collections.emptySet(), focalMethod());	83.92350316	0	0	1	0	0
18	6	orientechnologies/orientdb	ODirtyManagerTest	testSetToNullLink	assertEquals(2,manager.getNewRecords().size());	assertNull(manager.getRecord());	92.86772299	0	0	1	0	0
18	7	orientechnologies/orientdb	ODirtyManagerTest	testSetToNullLink	assertEquals(2,manager.getNewRecords().size());	assertFalse(manager.getNewRecords() == null);	101.5309808	0	0	1	0	0
18	8	orientechnologies/orientdb	ODirtyManagerTest	testSetToNullLink	assertEquals(2,manager.getNewRecords().size());	assertEquals(null, doc.field("test1"));	115.0690982	0	0	1	0	0
18	9	orientechnologies/orientdb	ODirtyManagerTest	testSetToNullLink	assertEquals(2,manager.getNewRecords().size());	assertNotNull(link);	99.51727796	0	0	1	0	0
19	0	orientechnologies/orientdb	DoubleSerializerTest	testFieldSize	Assert.assertEquals(doubleSerializer.getObjectSize(null),FIELD_SIZE);	assertEquals(DOUBLE_SIZE, getObjectSize(1.23));	99.00917196	0	0	1	0	0
19	1	orientechnologies/orientdb	DoubleSerializerTest	testFieldSize	Assert.assertEquals(doubleSerializer.getObjectSize(null),FIELD_SIZE);	assertTrue(getObjectSize(9.776)>=0);	113.0739501	0	0	1	0	0
19	2	orientechnologies/orientdb	DoubleSerializerTest	testFieldSize	Assert.assertEquals(doubleSerializer.getObjectSize(null),FIELD_SIZE);	assertNotEquals(0, getObjectSize(new Double(4.56)));	56.49914193	0	0	1	0	0
19	3	orientechnologies/orientdb	DoubleSerializerTest	testFieldSize	Assert.assertEquals(doubleSerializer.getObjectSize(null),FIELD_SIZE);	assertNotNull(doubleSerializer);	79.01771808	0	0	1	0	0
19	4	orientechnologies/orientdb	DoubleSerializerTest	testFieldSize	Assert.assertEquals(doubleSerializer.getObjectSize(null),FIELD_SIZE);	assertEquals(8, getObjectSize(0.15, null));	98.95084071	0	0	1	0	0
19	5	orientechnologies/orientdb	DoubleSerializerTest	testFieldSize	Assert.assertEquals(doubleSerializer.getObjectSize(null),FIELD_SIZE);	assertEquals(DOUBLE_SIZE, getObjectSize(0.01));	83.30746508	0	0	1	0	0
19	6	orientechnologies/orientdb	DoubleSerializerTest	testFieldSize	Assert.assertEquals(doubleSerializer.getObjectSize(null),FIELD_SIZE);	assertSame(doubleSerializer, doubleSerializer);	68.43906689	0	0	1	0	0
19	7	orientechnologies/orientdb	DoubleSerializerTest	testFieldSize	Assert.assertEquals(doubleSerializer.getObjectSize(null),FIELD_SIZE);	assertFalse(getObjectSize(null) < 0);	71.81625772	0	0	1	0	0
19	8	orientechnologies/orientdb	DoubleSerializerTest	testFieldSize	Assert.assertEquals(doubleSerializer.getObjectSize(null),FIELD_SIZE);	assertEquals(1, getObjectSize(11.8D));	57.9316678	0	0	1	0	0
19	9	orientechnologies/orientdb	DoubleSerializerTest	testFieldSize	Assert.assertEquals(doubleSerializer.getObjectSize(null),FIELD_SIZE);	assertEquals(expectedValue, actualValue);	94.62601805	0	0	1	0	0
20	0	orientechnologies/orientdb	OLucenePerFieldAnalyzerWrapperTest	shouldReturnCustomAnalyzerForEachField	assertThat(analyzer.getWrappedAnalyzer("STR")).isNotNull();	assertEquals();	56.62673903	0	0	1	0	0
20	1	orientechnologies/orientdb	OLucenePerFieldAnalyzerWrapperTest	shouldReturnCustomAnalyzerForEachField	assertThat(analyzer.getWrappedAnalyzer("STR")).isNotNull();	assertThat(analyzer, instanceOf(OLucenePerFieldAnalyzerWrapper.class));	34.62473512	0	0	1	0	0
20	2	orientechnologies/orientdb	OLucenePerFieldAnalyzerWrapperTest	shouldReturnCustomAnalyzerForEachField	assertThat(analyzer.getWrappedAnalyzer("STR")).isNotNull();	assertTrue(analyzer instanceof OLucenePerFieldAnalyzerWrapper);	25.58747602	0	1	0	0	0
20	3	orientechnologies/orientdb	OLucenePerFieldAnalyzerWrapperTest	shouldReturnCustomAnalyzerForEachField	assertThat(analyzer.getWrappedAnalyzer("STR")).isNotNull();	assertTrue(analyzer instanceof OLucenePerFieldAnalyzerWrapper);	20.63269186	0	1	0	0	0
20	4	orientechnologies/orientdb	OLucenePerFieldAnalyzerWrapperTest	shouldReturnCustomAnalyzerForEachField	assertThat(analyzer.getWrappedAnalyzer("STR")).isNotNull();	assertNotNull(analyzer);	20.18710995	0	1	0	0	0
20	5	orientechnologies/orientdb	OLucenePerFieldAnalyzerWrapperTest	shouldReturnCustomAnalyzerForEachField	assertThat(analyzer.getWrappedAnalyzer("STR")).isNotNull();	assertNotSame(DefaultAnalyzer.class, analyzer.getClass());	44.90137815	0	0	1	0	0
20	6	orientechnologies/orientdb	OLucenePerFieldAnalyzerWrapperTest	shouldReturnCustomAnalyzerForEachField	assertThat(analyzer.getWrappedAnalyzer("STR")).isNotNull();	assertNotEquals(DefaultAnalyzer.class, analyzer.getClass());	35.9698472	0	0	1	0	0
20	7	orientechnologies/orientdb	OLucenePerFieldAnalyzerWrapperTest	shouldReturnCustomAnalyzerForEachField	assertThat(analyzer.getWrappedAnalyzer("STR")).isNotNull();	assertNotSame(DefaultAnalyzer.class, analyzer.getClass());	41.95156717	0	0	1	0	0
20	8	orientechnologies/orientdb	OLucenePerFieldAnalyzerWrapperTest	shouldReturnCustomAnalyzerForEachField	assertThat(analyzer.getWrappedAnalyzer("STR")).isNotNull();	assertSame(StandardAnalyzer.class, analyzer.getWrappedAnalyzer("non-existent-field").getClass());	20.84748912	0	1	0	0	0
20	9	orientechnologies/orientdb	OLucenePerFieldAnalyzerWrapperTest	shouldReturnCustomAnalyzerForEachField	assertThat(analyzer.getWrappedAnalyzer("STR")).isNotNull();	assertFalse(analyzer instanceof StandardAnalyzer);	44.97307682	0	0	1	0	0
21	0	orientechnologies/orientdb	OETLLogTransformerTest	testPostfix	assertThat(out).contains("STR");	assertTrue(expected:String, actual:String).`` solves String equality ```expectedString.contains(er")),``` it verifies of outpur contains the wrong (string format :) eng ("<".join(expectedList).replace("\\", "") ));	98.30484915	0	0	1	0	0
21	1	orientechnologies/orientdb	OETLLogTransformerTest	testPostfix	assertThat(out).contains("STR");	assertBufferReady(writeFullNameVndTile, rlvomFieldVarCompFrameIndicator );	318.521687	0	0	1	0	0
21	2	orientechnologies/orientdb	OETLLogTransformerTest	testPostfix	assertThat(out).contains("STR");	assertEquals(expectedNumberOfRecords, actualNumberOfRecords);	26.8412838	0	0	1	0	0
21	3	orientechnologies/orientdb	OETLLogTransformerTest	testPostfix	assertThat(out).contains("STR");	assertTrue(output.toString().contains("Hello ->"));	24.46881819	0	0	1	0	0
21	6	orientechnologies/orientdb	OETLLogTransformerTest	testPostfix	assertThat(out).contains("STR");	assertNotNull(output);	22.68661404	0	1	0	0	0
21	7	orientechnologies/orientdb	OETLLogTransformerTest	testPostfix	assertThat(out).contains("STR");	assertTrue(line.endsWith("-> Hello"));	59.39777708	0	0	1	0	0
21	8	orientechnologies/orientdb	OETLLogTransformerTest	testPostfix	assertThat(out).contains("STR");	assertFalse(output.toString().isEmpty());	21.70761395	0	1	0	0	0
21	9	orientechnologies/orientdb	OETLLogTransformerTest	testPostfix	assertThat(out).contains("STR");	assertTrue(output.toString().contains("Hello ->") && output.toString().contains("Bye ->"));	24.29082894	0	0	1	0	0
22	0	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventUpdateConvertValues	Assert.assertEquals(keysToAdd,addedKeys);	assertEquals()` );	91.92777395	0	0	1	0	0
22	1	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventUpdateConvertValues	Assert.assertEquals(keysToAdd,addedKeys);	assertFalse(falseview.getComputerZeroE(valueOfInput2MetaData.array))));	237.882967	0	0	1	0	0
22	2	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventUpdateConvertValues	Assert.assertEquals(keysToAdd,addedKeys);	assertTrue(keysToAdd.containsKey("42"));	67.94112086	0	0	1	0	0
22	3	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventUpdateConvertValues	Assert.assertEquals(keysToAdd,addedKeys);	assertNotNull(propertyIndex);	96.686378	0	0	1	0	0
22	5	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventUpdateConvertValues	Assert.assertEquals(keysToAdd,addedKeys);	assertEquals("{41=0}", keysToAdd.toString());	67.48803496	0	0	1	0	0
22	6	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventUpdateConvertValues	Assert.assertEquals(keysToAdd,addedKeys);	assertTrue(!keysToRemove.containsKey("41"));	98.21399093	0	0	1	0	0
22	7	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventUpdateConvertValues	Assert.assertEquals(keysToAdd,addedKeys);	assertTrue(addedKeys.isEmpty());	53.67903304	0	0	1	0	0
22	8	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventUpdateConvertValues	Assert.assertEquals(keysToAdd,addedKeys);	assertEquals(0, keysToRemove.size());	77.72587824	0	0	1	0	0
22	9	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventUpdateConvertValues	Assert.assertEquals(keysToAdd,addedKeys);	assertEquals(1, addedKeys.size());	81.8594451	0	0	1	0	0
22	29	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventUpdateConvertValues	Assert.assertEquals(keysToAdd,addedKeys);	assertNotNull(keysToAdd.contains("42",2);	117.633215	0	0	1	0	0
23	5	orientechnologies/orientdb	OrientGraphFactoryTest	createNoTxPool	assertSame(g,OrientBaseGraph.getActiveGraph());	assertNotNull(factory.getDatabase());	22.53	0	1	0	0	0
23	14	orientechnologies/orientdb	OrientGraphFactoryTest	createNoTxPool	assertSame(g,OrientBaseGraph.getActiveGraph());	assertTrue(factory.exists());	22.58	0	1	0	0	0
23	15	orientechnologies/orientdb	OrientGraphFactoryTest	createNoTxPool	assertSame(g,OrientBaseGraph.getActiveGraph());	assertNotNull(factory.getTx());	25.57	0	1	0	0	0
23	16	orientechnologies/orientdb	OrientGraphFactoryTest	createNoTxPool	assertSame(g,OrientBaseGraph.getActiveGraph());	assertEquals(5, new OrientGraph("memory:testPool").countVertices());	44.59	0	0	1	0	0
23	18	orientechnologies/orientdb	OrientGraphFactoryTest	createNoTxPool	assertSame(g,OrientBaseGraph.getActiveGraph());	assertNotNull(factory.getNoTx());	28.83	0	1	0	0	0
23	19	orientechnologies/orientdb	OrientGraphFactoryTest	createNoTxPool	assertSame(g,OrientBaseGraph.getActiveGraph());	assertTrue(factory.getTx().getRawGraph().isClosed());	29.67	0	0	1	0	0
23	28	orientechnologies/orientdb	OrientGraphFactoryTest	createNoTxPool	assertSame(g,OrientBaseGraph.getActiveGraph());	assertFalse(factory.exists());	19.68	0	0	1	0	0
24	27	orientechnologies/orientdb	LuceneSpatialIntersectsTest	testIntersectsIndex	Assert.assertEquals(execute.size(),1);	assertTrue(!db.isClosed());	39.37	0	1	0	0	0
25	0	NanoHttpd/nanohttpd	LoadKeyStoreTest	loadKeyStoreFromResources	assertNotNull(resourceAsStream);	assertNotNull(resourceAsStream);	13.1	0	0	1	0	0
25	1	NanoHttpd/nanohttpd	LoadKeyStoreTest	loadKeyStoreFromResources	assertNotNull(resourceAsStream);	assertEquals(InputStream.class, resourceAsStream.getClass());	13.63	0	0	1	0	0
25	3	NanoHttpd/nanohttpd	LoadKeyStoreTest	loadKeyStoreFromResources	assertNotNull(resourceAsStream);	assertNotNull(resourceAsStream);	33.66	0	0	1	0	0
25	5	NanoHttpd/nanohttpd	LoadKeyStoreTest	loadKeyStoreFromResources	assertNotNull(resourceAsStream);	assertNotNull(resourceAsStream);	39.89	0	0	1	0	0
25	7	NanoHttpd/nanohttpd	LoadKeyStoreTest	loadKeyStoreFromResources	assertNotNull(resourceAsStream);	assertNotNull(resourceAsStream);	13.2	0	0	1	0	0
25	9	NanoHttpd/nanohttpd	LoadKeyStoreTest	loadKeyStoreFromResources	assertNotNull(resourceAsStream);	assertNotNull(-1093982927L | ((java.lang.String)h$.toFloat(1,1605419583$.checkList((h/abc;p "<VirtualOpenchannelsUpstream>.parse"; , entries.get())),(System.vArRsLoUnDeR_z638270057364398355732192527705035917880.cast((669647307711646184)),entries return; 0)[-1]).);	80.81	0	0	1	0	0
25	11	NanoHttpd/nanohttpd	LoadKeyStoreTest	loadKeyStoreFromResources	assertNotNull(resourceAsStream);	assertTrue(keyStorePath.endsWith(".jks"));	14.9	0	0	1	0	0
25	12	NanoHttpd/nanohttpd	LoadKeyStoreTest	loadKeyStoreFromResources	assertNotNull(resourceAsStream);	assertNotNull(keyStorePath);	12.56	0	0	1	0	0
25	14	NanoHttpd/nanohttpd	LoadKeyStoreTest	loadKeyStoreFromResources	assertNotNull(resourceAsStream);	assertNotNull(resourceAsStream);	24.62	0	0	1	0	0
25	21	NanoHttpd/nanohttpd	LoadKeyStoreTest	loadKeyStoreFromResources	assertNotNull(resourceAsStream);	assertNotNull(resourceAsStream);	12.36	0	0	1	0	0
